,GrLivArea,YearBuilt,GarageCars,TotalBsmtSF,RoofMatl_ClyTile,YearRemodAdd,Fireplaces,MSZoning_C (all),KitchenAbvGr,OverallCond_3,MSZoning_RM,BsmtFinType1_GLQ,BsmtQual_Ex,Condition2_PosN,Neighborhood_Crawfor,OverallCond_4,KitchenQual_Ex,SaleCondition_Abnorml,LotArea,MSSubClass_30,KitchenQual_Gd,OverallCond_7,OverallQual_8,Neighborhood_MeadowV,CentralAir_N,OverallQual_9,OverallQual_10,OverallQual_7,BsmtFullBath,OverallQual_6,Functional_Maj2,BldgType_Twnhs,OverallQual_1,ScreenPorch,SaleType_WD,Neighborhood_Edwards,Heating_Grav,WoodDeckSF,Exterior1st_BrkFace,OverallCond_6,OverallCond_8,OverallCond_9,Foundation_CBlock,BsmtExposure_Gd,Condition1_Artery,Functional_Mod,MSZoning_FV,Neighborhood_NridgHt,Neighborhood_StoneBr,BldgType_TwnhsE,LotConfig_CulDSac,GarageCond_Fa,Condition1_RRAe,Functional_Sev,BsmtFinType1_Unf,EnclosedPorch,PoolQC_Gd,HeatingQC_TA,HalfBath,Condition1_Feedr,BsmtCond_Ex,SalePrice
95,1470,1993,2,680,0,1993,1,0,1,0,0,0,0,0,0,0,0,0,9765,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,232,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.1281111
96,1588,1999,2,1588,0,1999,0,0,1,0,0,0,0,0,0,0,0,0,10264,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.27373129
97,960,1965,1,960,0,1965,0,0,1,0,0,0,0,0,0,0,0,0,10921,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.45899712
98,835,1920,1,458,0,1950,0,0,1,0,0,0,0,0,0,0,0,1,10625,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,11.32659589
99,1225,1959,0,950,0,1959,0,0,1,0,0,0,0,0,0,0,0,0,9320,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,352,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.76718001
100,1610,1977,2,1610,0,2001,2,0,1,0,0,0,0,0,0,0,0,0,10603,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.23076526
101,1732,1985,2,741,0,1985,1,0,1,0,0,0,0,0,0,0,0,0,9206,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,192,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,12.08953883
102,1535,1979,2,0,0,1979,0,0,2,0,0,0,0,0,0,0,0,0,7018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.68657621
103,1226,2009,3,1226,0,2009,0,0,1,0,0,0,0,0,0,0,0,0,10402,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.20055746
104,1818,1931,1,1040,0,1950,2,0,1,0,1,0,0,0,0,1,0,0,7758,0,0,0,0,0,0,0,0,1,0,0,0,0,0,184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.04060821
105,1992,2003,2,1053,0,2004,1,0,1,0,0,0,1,0,0,0,0,0,9375,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,140,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12.4292162
106,1047,1885,1,641,0,1995,0,0,1,0,1,0,0,0,0,0,0,0,10800,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,11.51292546
107,789,1948,1,789,0,1950,0,0,1,0,1,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.65268741
108,1517,1919,0,793,0,2005,0,0,1,0,1,0,0,0,0,0,0,0,8500,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,144,0,1,0,0,0,11.65268741
109,1844,1977,2,1844,0,1977,1,0,1,0,0,0,0,0,0,0,0,0,11751,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.15477935
110,1855,1954,1,994,0,1972,0,0,1,0,0,0,0,0,0,1,0,0,9525,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,182,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.82700601
111,1430,2000,2,384,0,2000,1,0,1,0,0,1,0,0,0,0,0,0,7750,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.10071213
112,2696,2007,3,1264,0,2007,1,0,1,0,0,1,1,0,0,0,1,0,9965,0,0,0,0,0,0,0,0,1,1,0,0,0,0,168,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.8583197
113,2259,1953,2,1809,0,1953,2,0,1,0,0,0,0,0,1,0,0,1,21000,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,166,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,192,0,1,0,0,0,12.28765263
114,2320,1945,1,1028,0,2002,1,0,1,0,0,0,0,0,1,0,0,0,7259,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,224,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.46651198
115,1458,1999,2,729,0,1999,1,0,1,0,0,1,0,0,0,0,0,0,3230,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,12.07823927
116,1092,1962,1,1092,0,1962,1,0,1,0,0,0,0,0,0,0,0,0,11616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,144,0,1,0,0,0,11.84222921
117,1125,2006,2,1125,0,2007,0,0,1,0,0,0,0,0,0,0,0,0,8536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,11.9511804
118,3222,1990,3,1673,0,1990,2,0,1,0,0,1,0,0,0,0,0,0,12376,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.67607627
119,1456,2005,2,728,0,2006,1,0,1,0,0,0,0,0,0,0,0,0,8461,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12.00756073
120,988,1969,2,938,0,1969,2,0,1,0,0,0,0,0,0,0,0,0,21453,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.10071213
121,1123,1939,1,732,0,1950,0,0,1,0,1,0,0,0,0,0,0,0,6060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,140,0,0,0,0,0,11.51292546
122,1080,1958,1,1080,0,1958,0,0,1,0,0,0,0,0,0,0,0,0,9464,0,0,1,0,0,0,0,0,0,0,1,0,0,0,130,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.82041016
123,1199,1993,2,1199,0,1993,0,0,1,0,0,1,0,0,0,0,0,0,7892,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.94405832
124,1586,1979,2,1362,0,1998,1,0,1,0,0,0,0,0,0,0,0,0,17043,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,192,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,12.10625231
125,754,1935,0,520,0,1982,0,0,1,0,1,1,0,0,0,0,0,0,6780,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,53,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.34450681
126,958,1976,2,1078,0,1976,1,0,1,0,0,0,0,0,0,0,0,0,4928,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,11.75978554
127,840,1930,0,672,0,1950,1,0,1,0,1,0,0,0,0,0,0,0,4388,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.3736634
128,1348,1966,2,660,0,1966,1,0,1,0,0,0,0,0,0,0,0,0,7590,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,188,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,11.9511804
129,1053,1958,2,1008,0,1991,0,0,1,0,0,0,0,0,0,0,1,1,8973,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,11.91839057
130,2157,1966,2,924,0,1966,2,0,1,0,0,0,0,0,0,0,0,0,14200,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,105,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.32829028
131,2054,2000,2,992,0,2000,1,0,1,0,0,1,0,0,0,0,0,0,12224,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.4049235
132,1327,1959,2,1063,0,2002,0,0,1,0,0,0,0,0,0,0,0,0,7388,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.92337811
133,1296,2001,2,1267,0,2002,0,0,1,0,0,1,1,0,0,0,0,0,6853,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.30138283
134,1721,1968,2,1461,0,1993,1,0,1,0,0,0,0,0,0,0,0,0,10335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,1,0,0,12.10071213
135,1682,1970,2,1304,0,1970,1,0,1,0,0,0,0,0,0,0,0,0,10400,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.06681058
136,1214,1967,1,1214,0,1967,1,0,1,0,0,0,0,0,0,0,0,0,10355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.87059991
137,1959,1988,3,1907,0,1989,0,0,2,0,0,0,0,0,0,0,0,0,11070,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.04941884
138,1852,1999,3,1004,0,2000,2,0,1,0,0,1,0,0,0,0,0,0,9066,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.34583459
139,1764,1997,2,928,0,1997,0,0,1,0,0,1,0,0,0,0,0,0,15426,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.35233515
140,864,1971,0,864,0,1971,1,0,1,0,0,0,0,0,0,0,0,0,10500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.65268741
141,1734,2005,2,1734,0,2005,0,0,1,0,0,1,0,0,0,0,0,0,11645,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.46843691
142,1385,1952,2,910,0,1952,0,0,1,0,0,0,0,0,0,1,0,0,8520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.01974307
143,1501,1999,2,1490,0,1999,0,0,1,0,0,1,0,0,0,0,0,0,10335,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,144,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.22587527
144,1728,1963,2,1728,0,1963,0,0,2,0,1,0,0,0,0,0,0,1,9100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,11.73606902
145,1709,2004,2,970,0,2006,0,0,1,0,1,0,0,0,0,0,0,0,2522,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.77528973
146,875,1931,1,715,0,1993,0,0,1,0,1,0,0,0,0,0,0,0,6120,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.56171563
147,2035,2001,2,884,0,2001,1,0,1,0,0,0,0,0,0,0,0,0,9505,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,12.31268238
148,1080,2004,0,1080,0,2005,0,0,1,0,0,1,0,0,0,0,0,0,7500,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.85651517
149,1344,1936,1,896,0,1950,0,0,1,0,1,0,0,0,0,1,0,0,6240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.65268741
150,969,1975,2,969,0,1975,0,0,1,0,0,0,0,0,0,0,0,0,10356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,11.71177632
151,1710,2007,3,1710,0,2008,1,0,1,0,0,1,1,0,0,0,0,0,13891,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.82772919
152,1993,1971,2,825,0,1971,1,0,1,0,0,0,0,0,0,0,0,0,14803,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,12.15477935
153,1252,1960,2,1602,0,1975,1,0,1,0,0,0,0,0,0,0,0,0,13500,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,409,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.36734079
154,1200,1923,1,1200,0,1950,0,0,1,0,1,0,0,0,0,0,0,0,11340,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,228,0,1,0,0,0,11.73606902
155,1096,1924,0,572,0,1950,0,0,1,0,0,0,0,0,0,0,0,0,9600,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,128,0,0,0,0,0,11.27720313
156,1040,1950,2,0,0,1950,0,0,1,0,0,0,0,0,0,0,0,0,7200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.60367983
157,1968,2009,3,774,0,2010,1,0,1,0,0,0,1,0,0,0,1,0,12003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12.50432367
158,1947,2004,2,991,0,2005,1,0,1,0,0,1,0,0,0,0,0,0,12552,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.44862659
159,2462,2005,2,1392,0,2006,1,0,1,0,0,1,0,0,0,0,0,0,19378,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.67607627
160,1232,1984,2,1232,0,1984,0,0,1,0,0,0,0,0,0,0,0,0,11120,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11.99843328
161,2668,2003,3,1572,0,2004,2,0,1,0,0,1,1,0,0,0,1,0,13688,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,400,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,12.92999148
162,1541,2005,2,1541,0,2005,1,0,1,0,0,0,0,0,0,0,0,0,12182,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.30138283
163,882,1956,0,882,0,1956,0,0,1,0,0,0,0,0,0,0,0,0,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.54442413
164,1616,1926,1,1149,0,2004,0,0,1,0,1,0,0,0,0,0,0,0,5400,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,11.9316358
165,1355,1940,0,644,0,1999,0,0,2,0,0,0,0,0,0,0,0,0,10106,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.75587164
166,1867,1955,1,1617,0,1993,3,0,1,0,0,0,0,0,0,0,0,0,10708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,142,0,0,0,476,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.15477935
167,2161,2007,3,1582,0,2007,1,0,1,0,0,1,1,0,0,0,1,0,10562,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,12.69349862
168,1720,2004,2,840,0,2004,1,0,1,0,0,0,0,0,0,0,0,0,8244,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12.11996995
169,1707,1981,2,1686,0,1981,1,0,1,0,0,0,0,0,0,0,0,0,16669,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,574,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,12.33710091
170,1382,1941,2,720,0,1950,0,0,1,0,1,0,0,0,0,0,0,0,12358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,237,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,11.76368418
171,1656,1960,2,1080,0,1960,2,0,1,0,0,0,0,0,0,0,0,0,31770,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,210,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.27839331
172,1767,1987,2,1064,0,1987,1,0,1,0,0,1,0,0,0,0,0,0,5306,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,441,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12.38421883
173,1362,1961,2,1362,0,1961,1,0,1,0,0,0,0,0,0,0,0,0,10197,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,12.00150548
174,1651,1986,2,1606,0,1986,1,0,1,0,0,0,0,0,0,0,0,0,12416,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,192,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.12269104
175,2158,1950,2,1202,0,2001,1,0,1,0,0,0,0,0,0,0,0,0,12615,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39,0,1,0,0,0,12.40081672
176,2060,1988,2,1151,0,1989,1,0,1,0,0,1,0,0,0,0,0,0,10029,0,0,0,0,0,0,0,0,0,0,1,0,0,0,192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,12.25961341
177,1920,1958,2,1052,0,1958,1,0,1,0,0,0,0,0,0,0,0,0,13650,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.05815252
178,2234,2008,3,2216,0,2009,1,0,1,0,0,1,1,0,0,0,1,0,17423,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,13.12603064
179,968,1923,2,968,0,2006,0,0,1,0,1,0,0,0,0,0,0,0,8520,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,184,0,1,0,0,0,11.51292546
180,1525,2000,2,756,0,2000,1,0,1,0,0,1,0,0,0,0,0,0,2117,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.08390501
181,1802,1920,1,793,0,1950,1,0,1,0,0,0,0,0,1,0,0,0,7588,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,1,0,0,12.20657252
182,1340,1957,1,0,0,2006,1,0,1,0,0,0,0,0,0,0,0,0,9060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,116,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.69524702
183,2082,2003,2,1362,0,2003,0,0,1,0,1,0,0,0,0,0,0,0,11426,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,280,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12.20607265
184,1252,1908,2,504,0,1991,0,0,1,0,0,0,0,0,0,0,0,0,7438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,104,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.75194237
185,3608,1892,3,1107,0,1993,2,0,1,0,1,0,0,0,0,0,1,0,22950,0,0,0,0,0,0,0,1,0,0,0,0,0,0,410,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,13.07107008
186,1217,1990,2,1188,0,1991,0,0,1,0,0,1,0,0,0,0,0,0,9947,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.06104687
187,1656,1916,1,660,0,1987,0,0,1,0,0,0,0,0,0,0,0,0,10410,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,11.81303006
188,1224,1979,2,1086,0,1979,2,0,2,0,0,1,0,0,0,0,0,0,7018,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,11.94039339
189,1593,2001,2,1593,0,2002,1,0,1,0,0,1,1,0,0,0,1,0,4923,0,0,0,1,0,0,0,0,0,1,0,0,0,0,224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,12.56374709
190,2727,1932,2,853,0,1994,2,0,1,0,0,0,0,0,1,0,0,0,10570,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,12.66032792
191,1479,1972,2,725,0,2004,0,0,1,0,0,0,0,0,0,0,0,0,7472,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,12.12269104
192,1431,1999,2,1431,0,1999,0,0,1,0,0,1,0,0,0,0,0,0,9017,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.16525065
193,1709,2004,2,970,0,2004,0,0,1,0,1,0,0,0,0,0,0,0,2522,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.77528973
