,LotFrontage,LotArea,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,PoolArea,SalePrice,Alley_Grvl,LotShape_IR2,LandContour_Bnk,LotConfig_CulDSac,BldgType_TwnhsE,RoofStyle_Gable,RoofMatl_WdShngl,MasVnrType_BrkFace,ExterQual_TA,ExterCond_Fa,Foundation_PConc,BsmtExposure_Not_Avail,BsmtFinType2_Not_Avail,HeatingQC_Fa,CentralAir_N,Electrical_FuseF,KitchenQual_TA,Functional_Maj2,GarageFinish_RFn,GarageQual_Fa,PavedDrive_P,PoolQC_Not_Avail,Fence_Not_Avail,MiscFeature_Not_Avail,SaleType_New
109,105.0,11751,1977,1977,480.0,705,1139,1844,1844,0,1844,0,2,0,3,1,7,1,1977.0,2,546,0,122,0,0,0,190000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
110,75.0,9525,1954,1972,0.0,444,550,994,1216,639,1855,0,2,0,4,1,7,0,1954.0,1,325,182,0,0,0,0,136900,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
111,0.0,7750,2000,2000,0.0,250,134,384,774,656,1430,0,2,1,3,1,7,1,2000.0,2,400,180,0,0,0,0,180000,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0
112,77.0,9965,2007,2007,220.0,984,280,1264,1282,1414,2696,1,2,1,4,1,10,1,2007.0,3,792,120,184,0,168,0,383970,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
113,0.0,21000,1953,1953,184.0,35,905,1809,2259,0,2259,1,2,0,3,1,7,2,1953.0,2,450,166,120,192,0,0,217000,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
114,61.0,7259,1945,2002,0.0,774,104,1028,1436,884,2320,1,2,1,3,1,9,1,1945.0,1,180,224,0,0,0,0,259500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
115,34.0,3230,1999,1999,1129.0,419,310,729,729,729,1458,0,2,1,2,1,5,1,1999.0,2,440,0,32,0,0,0,176000,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0
116,0.0,11616,1962,1962,116.0,170,252,1092,1092,0,1092,0,1,0,3,1,6,1,1962.0,1,288,0,20,144,0,0,139000,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
117,74.0,8536,2006,2007,0.0,0,1125,1125,1125,0,1125,0,1,1,2,1,5,0,2007.0,2,430,80,64,0,0,0,155000,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1
118,90.0,12376,1990,1990,0.0,1470,203,1673,1699,1523,3222,1,3,0,5,1,11,2,1990.0,3,594,367,0,0,0,0,320000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
119,65.0,8461,2005,2006,0.0,0,728,728,728,728,1456,0,2,1,3,1,8,1,2005.0,2,390,0,24,0,0,0,163990,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
120,0.0,21453,1969,1969,0.0,938,0,938,988,0,988,1,1,0,1,1,4,2,1969.0,2,540,0,130,0,0,0,180000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
121,50.0,6060,1939,1950,0.0,0,732,732,772,351,1123,0,1,0,3,1,4,0,1979.0,1,264,0,0,140,0,0,100000,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0
122,75.0,9464,1958,1958,135.0,570,510,1080,1080,0,1080,0,1,0,3,1,5,0,1958.0,1,288,0,0,0,130,0,136000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
123,55.0,7892,1993,1993,0.0,300,899,1199,1199,0,1199,0,2,0,2,1,5,0,1993.0,2,530,0,63,0,0,0,153900,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
124,48.0,17043,1979,1998,0.0,0,1362,1362,1586,0,1586,0,2,0,3,1,7,1,1979.0,2,435,192,0,0,0,0,181000,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
125,60.0,6780,1935,1982,0.0,490,30,520,520,0,754,1,1,0,2,1,5,0,0.0,0,0,53,0,0,0,0,84500,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0
126,0.0,4928,1976,1976,0.0,120,958,1078,958,0,958,0,2,0,2,1,5,1,1977.0,2,440,0,205,0,0,0,128000,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0
127,55.0,4388,1930,1950,0.0,116,556,672,840,0,840,0,1,0,3,1,5,1,0.0,0,0,0,0,0,0,0,87000,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
128,69.0,7590,1966,1966,266.0,512,148,660,660,688,1348,0,1,1,3,1,6,1,1966.0,2,453,188,108,0,0,0,155000,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0
129,69.0,8973,1958,1991,85.0,567,413,1008,1053,0,1053,0,1,1,3,1,6,0,1998.0,2,750,0,80,0,0,0,150000,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
130,88.0,14200,1966,1966,309.0,445,479,924,1216,941,2157,0,2,1,4,1,8,2,1966.0,2,487,105,66,0,0,0,226000,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
131,0.0,12224,2000,2000,40.0,695,297,992,1022,1032,2054,1,2,1,3,1,7,1,2000.0,2,390,24,48,0,0,0,244000,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
132,75.0,7388,1959,2002,0.0,405,658,1063,1327,0,1327,1,1,0,3,1,7,0,1974.0,2,624,0,0,0,0,0,150750,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
133,0.0,6853,2001,2002,136.0,1005,262,1267,1296,0,1296,1,2,0,2,1,6,0,2001.0,2,471,192,25,0,0,0,220000,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
134,78.0,10335,1968,1993,0.0,570,891,1461,1721,0,1721,0,2,1,3,1,7,1,1968.0,2,440,0,96,180,0,0,180000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
135,80.0,10400,1970,1970,288.0,0,1304,1304,1682,0,1682,0,2,0,3,1,7,1,1970.0,2,530,98,0,0,0,0,174000,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
136,0.0,10355,1967,1967,196.0,695,519,1214,1214,0,1214,0,2,0,3,1,5,1,1967.0,1,318,0,111,0,0,0,143000,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0
137,82.0,11070,1988,1989,70.0,0,1907,1907,1959,0,1959,0,3,0,5,2,9,0,1989.0,3,766,0,0,0,0,0,171000,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
138,73.0,9066,1999,2000,320.0,668,336,1004,1004,848,1852,0,2,1,3,1,7,2,1999.0,3,660,224,106,0,0,0,230000,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
139,65.0,15426,1997,1997,0.0,821,107,928,928,836,1764,1,2,1,3,1,7,0,1997.0,2,470,276,99,0,0,0,231500,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
140,70.0,10500,1971,1971,0.0,432,432,864,864,0,864,0,1,0,3,1,5,1,0.0,0,0,0,0,0,0,0,115000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
141,78.0,11645,2005,2005,0.0,1300,434,1734,1734,0,1734,1,2,0,3,1,7,0,2005.0,2,660,160,24,0,0,0,260000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
142,71.0,8520,1952,1952,0.0,507,403,910,910,475,1385,0,2,0,4,1,6,0,2000.0,2,720,0,0,0,0,0,166000,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
143,78.0,10335,1999,1999,183.0,679,811,1490,1501,0,1501,1,2,0,3,1,6,0,1999.0,2,577,144,29,0,0,0,204000,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
144,70.0,9100,1963,1963,336.0,1332,396,1728,1728,0,1728,1,2,0,6,2,10,0,1963.0,2,504,0,0,0,0,0,125000,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
145,24.0,2522,2004,2006,50.0,0,970,970,970,739,1709,0,2,0,3,1,7,0,2004.0,2,380,0,40,0,0,0,130000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
146,51.0,6120,1931,1993,0.0,209,506,715,875,0,875,1,1,0,2,1,5,0,1931.0,1,180,48,0,0,0,0,105000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0
147,0.0,9505,2001,2001,180.0,0,884,884,884,1151,2035,0,2,1,3,1,8,1,2001.0,2,434,144,48,0,0,0,222500,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
148,63.0,7500,2004,2005,120.0,680,400,1080,1080,0,1080,1,1,0,3,1,6,0,0.0,0,0,0,0,0,0,0,141000,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
149,0.0,6240,1936,1950,0.0,0,896,896,896,448,1344,0,1,0,3,1,7,0,1936.0,1,240,200,114,0,0,0,115000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0
150,120.0,10356,1975,1975,0.0,716,253,969,969,0,969,0,1,1,3,1,5,0,1975.0,2,440,0,0,0,0,0,122000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
151,107.0,13891,2007,2008,436.0,1400,310,1710,1710,0,1710,1,2,0,2,1,6,1,2007.0,3,866,0,102,0,0,0,372402,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1
152,0.0,14803,1971,1971,252.0,416,409,825,1097,896,1993,0,2,1,4,1,8,1,1971.0,2,495,0,66,0,0,0,190000,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
153,0.0,13500,1960,1975,0.0,429,93,1602,1252,0,1252,1,1,0,1,1,4,1,1960.0,2,564,409,0,0,0,0,235000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0
154,84.0,11340,1923,1950,0.0,0,1200,1200,1200,0,1200,0,1,0,4,1,7,0,1923.0,1,312,0,0,228,0,0,125000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0
155,60.0,9600,1924,1950,0.0,0,572,572,572,524,1096,0,1,0,2,1,5,0,0.0,0,0,0,8,128,0,0,79000,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0
156,60.0,7200,1950,1950,0.0,0,0,0,1040,0,1040,0,1,0,2,1,5,0,1950.0,2,625,0,0,0,0,0,109500,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0
157,92.0,12003,2009,2010,84.0,0,774,774,774,1194,1968,0,2,1,4,1,8,1,2009.0,3,680,0,75,0,0,0,269500,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
158,100.0,12552,2004,2005,0.0,222,769,991,991,956,1947,0,2,1,3,1,8,1,2004.0,2,678,0,136,0,0,0,254900,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
159,134.0,19378,2005,2006,456.0,57,1335,1392,1392,1070,2462,1,2,1,4,1,9,1,2006.0,2,576,239,132,0,0,0,320000,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1
160,0.0,11120,1984,1984,0.0,660,572,1232,1232,0,1232,0,2,0,3,1,6,0,1984.0,2,516,0,0,0,0,0,162500,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0
161,110.0,13688,2003,2004,664.0,1016,556,1572,1572,1096,2668,1,2,1,3,1,10,2,2003.0,3,726,400,0,0,0,0,412500,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
162,95.0,12182,2005,2005,226.0,1201,340,1541,1541,0,1541,0,2,0,3,1,7,1,2005.0,2,532,0,70,0,0,0,220000,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1
163,55.0,5500,1956,1956,0.0,0,882,882,882,0,882,0,1,0,1,1,4,0,0.0,0,0,0,0,0,0,0,103200,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
164,40.0,5400,1926,2004,0.0,370,779,1149,1149,467,1616,0,2,0,3,1,5,0,1926.0,1,216,0,0,183,0,0,152000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
165,62.0,10106,1940,1999,0.0,351,112,644,808,547,1355,1,2,0,4,2,6,0,0.0,0,0,140,0,0,0,0,127500,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
166,0.0,10708,1955,1993,0.0,379,470,1617,1867,0,1867,1,1,0,2,1,7,3,1955.0,1,303,476,0,0,142,0,190000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
167,86.0,10562,2007,2007,300.0,1288,294,1582,1610,551,2161,1,1,1,3,1,8,1,2007.0,3,789,178,120,0,0,0,325624,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
168,62.0,8244,2004,2004,0.0,0,840,840,840,880,1720,0,2,1,3,1,7,1,2004.0,2,440,100,48,0,0,0,183500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
169,0.0,16669,1981,1981,653.0,0,1686,1686,1707,0,1707,0,2,1,2,1,6,1,1981.0,2,511,574,64,0,0,0,228000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0
170,0.0,12358,1941,1950,0.0,360,360,720,854,0,1382,0,1,1,2,1,7,0,1991.0,2,660,237,0,0,0,0,128500,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
171,141.0,31770,1960,1960,112.0,639,441,1080,1656,0,1656,1,1,0,3,1,7,2,1960.0,2,528,210,62,0,0,0,215000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0
172,44.0,5306,1987,1987,0.0,495,354,1064,1064,703,1767,1,2,0,2,1,5,1,1987.0,2,504,441,35,0,0,0,239000,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
173,80.0,10197,1961,1961,491.0,288,700,1362,1362,0,1362,1,1,1,3,1,6,1,1961.0,2,504,0,20,0,0,0,163000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
174,47.0,12416,1986,1986,132.0,1398,0,1606,1651,0,1651,1,2,0,3,1,7,1,1986.0,2,616,192,0,0,0,0,184000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
175,84.0,12615,1950,2001,0.0,477,725,1202,2158,0,2158,1,2,0,4,1,7,1,1950.0,2,576,0,29,39,0,0,243000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
176,97.0,10029,1988,1989,268.0,831,320,1151,1164,896,2060,0,2,1,4,1,8,1,1988.0,2,521,0,228,0,192,0,211000,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0
177,0.0,13650,1958,1958,0.0,57,554,1052,1252,668,1920,1,2,0,4,1,8,1,1958.0,2,451,0,0,0,0,0,172500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
178,63.0,17423,2008,2009,748.0,1904,312,2216,2234,0,2234,1,2,0,1,1,9,1,2009.0,3,1166,0,60,0,0,0,501837,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
179,60.0,8520,1923,2006,0.0,0,968,968,968,0,968,0,1,0,2,1,5,0,1935.0,2,480,0,0,184,0,0,100000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0
180,0.0,2117,2000,2000,456.0,436,320,756,769,756,1525,0,2,1,3,1,5,1,2000.0,2,440,0,0,0,0,0,177000,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
181,54.0,7588,1920,1950,0.0,352,441,793,901,901,1802,0,1,1,4,1,9,1,1920.0,1,216,0,0,40,0,0,200100,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0
182,60.0,9060,1957,2006,98.0,0,0,0,1340,0,1340,0,1,0,3,1,7,1,1957.0,1,252,116,0,0,0,0,120000,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0
183,63.0,11426,2003,2003,0.0,0,1362,1362,1362,720,2082,0,2,1,3,1,6,0,2003.0,2,484,280,238,0,0,0,200000,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
184,92.0,7438,1908,1991,0.0,0,504,504,936,316,1252,0,1,0,3,1,5,0,1986.0,2,576,104,0,0,0,0,127000,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
185,90.0,22950,1892,1993,0.0,0,1107,1107,1518,1518,3608,0,2,1,4,1,12,2,1993.0,3,840,0,260,0,410,0,475000,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
186,0.0,9947,1990,1991,0.0,611,577,1188,1217,0,1217,1,2,0,3,1,6,0,1990.0,2,497,168,27,0,0,0,173000,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
187,60.0,10410,1916,1987,0.0,0,660,660,808,704,1656,0,2,1,3,1,8,0,1916.0,1,180,0,0,0,0,0,135000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
188,64.0,7018,1979,1979,275.0,1086,0,1086,1224,0,1224,2,0,2,2,2,6,2,1979.0,2,528,120,0,0,0,0,153337,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
189,41.0,4923,2001,2002,0.0,1153,440,1593,1593,0,1593,1,1,1,0,1,5,1,2001.0,2,682,0,120,0,224,0,286000,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
190,70.0,10570,1932,1994,0.0,297,556,853,1549,1178,2727,0,2,1,3,1,10,2,1932.0,2,440,0,74,0,0,0,315000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
191,0.0,7472,1972,2004,138.0,626,99,725,725,754,1479,1,1,1,4,1,7,0,1972.0,2,484,0,32,0,0,0,184000,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
192,68.0,9017,1999,1999,0.0,560,871,1431,1431,0,1431,1,2,0,3,1,6,0,1999.0,2,666,0,35,0,0,0,192000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
193,24.0,2522,2004,2004,50.0,0,970,970,970,739,1709,0,2,0,3,1,7,0,2004.0,2,380,0,40,0,0,0,130000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
194,60.0,7180,1972,1972,0.0,390,474,864,864,0,864,0,1,0,3,1,5,0,1989.0,1,352,0,0,0,0,0,127000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
195,24.0,2280,1976,1976,0.0,566,289,855,855,601,1456,0,2,1,3,1,7,1,1976.0,2,440,87,0,0,0,0,148500,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
196,79.0,9416,2007,2007,205.0,1126,600,1726,1726,0,1726,1,2,0,3,1,8,1,2007.0,3,786,171,138,0,266,0,311872,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
197,174.0,25419,1918,1990,0.0,1036,140,1360,1360,1360,3112,1,2,0,4,1,8,1,1918.0,2,795,0,16,552,0,512,235000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
198,92.0,5520,1912,1950,0.0,0,755,755,929,929,2229,0,1,0,5,1,8,0,0.0,0,0,0,198,30,0,0,104000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
199,76.0,9591,2004,2005,262.0,1088,625,1713,1713,0,1713,1,2,0,3,1,7,1,2004.0,3,856,0,26,0,170,0,274900,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
200,80.0,8546,2003,2004,0.0,0,1121,1121,1121,0,1121,0,2,0,2,1,5,0,2003.0,2,440,132,64,0,0,0,140000,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0
201,75.0,10125,1977,1977,0.0,641,276,1196,1279,0,1279,0,2,0,3,1,6,2,1980.0,2,473,238,83,0,0,0,171500,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
202,50.0,7000,1924,1950,0.0,617,0,617,865,445,1310,0,2,0,2,1,6,0,1924.0,1,398,0,0,126,0,0,112000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
203,0.0,4438,2004,2004,205.0,662,186,848,848,0,848,1,1,0,1,1,3,1,2004.0,2,420,149,0,0,0,0,149000,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
204,50.0,3500,1947,1950,0.0,312,408,720,720,564,1284,0,1,1,2,1,5,0,1948.0,1,240,0,35,0,0,0,110000,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
205,99.0,11851,1990,1990,0.0,0,1424,1424,1442,0,1442,0,2,0,3,1,5,0,1990.0,2,500,0,34,0,0,0,180500,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0
206,40.0,13673,1962,1962,0.0,0,1140,1140,1696,0,1696,0,1,1,3,1,8,1,1962.0,1,349,0,30,0,0,0,143900,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0
207,0.0,12493,1960,1960,0.0,419,375,1100,1100,0,1100,1,1,0,3,1,6,1,1960.0,1,312,355,0,0,0,0,141000,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
208,0.0,14364,1988,1989,128.0,1065,92,1157,1180,882,2062,1,2,1,3,1,7,1,1988.0,2,454,60,55,0,154,0,277000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
209,75.0,8250,1964,1964,260.0,787,305,1092,1092,0,1092,1,1,0,3,1,6,0,1964.0,2,504,0,0,0,0,0,145000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
210,67.0,5604,1925,1950,0.0,468,396,864,864,0,864,1,1,0,2,1,5,0,0.0,0,0,0,0,96,0,0,98000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0
211,83.0,10420,2009,2009,0.0,36,1176,1212,1212,0,1212,0,2,0,3,1,6,0,2009.0,2,460,100,22,0,0,0,186000,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
212,72.0,8640,2009,2009,0.0,822,78,900,932,920,1852,1,2,1,3,1,7,1,2009.0,2,644,168,108,0,0,0,252678,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1
213,43.0,13568,1995,1995,0.0,716,274,990,990,0,990,0,1,0,3,1,5,0,1996.0,2,576,224,0,0,0,0,156000,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0
214,0.0,10900,1977,1977,153.0,378,311,689,689,703,1392,0,1,1,3,1,6,0,1977.0,1,299,0,36,0,0,0,161750,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
215,72.0,10011,1957,1996,64.0,360,710,1070,1236,0,1236,0,1,0,2,1,6,1,1957.0,1,447,0,0,0,0,0,134450,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
216,65.0,8450,2004,2004,266.0,946,490,1436,1436,0,1436,1,2,0,3,1,8,0,2004.0,2,484,139,98,0,0,0,210000,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
217,57.0,9906,1925,1950,0.0,0,686,686,810,518,1328,0,1,0,3,1,8,0,1940.0,1,210,0,172,60,0,0,107000,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0
218,0.0,15660,1939,2006,312.0,341,457,798,1137,817,1954,0,1,1,3,1,8,2,1939.0,2,431,0,119,150,0,0,311500,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
219,43.0,3010,2005,2006,16.0,16,1232,1248,1248,0,1248,0,2,0,2,1,5,0,2005.0,2,438,108,0,0,0,0,167240,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
220,73.0,8990,2006,2006,0.0,0,1498,1498,1498,0,1498,0,2,0,2,1,5,0,2006.0,2,675,351,33,0,0,0,204900,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1
221,0.0,8068,2002,2002,0.0,0,1010,1010,1010,1257,2267,0,2,1,4,1,8,1,2002.0,2,390,120,46,0,0,0,200000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
